Accident_ID,District,Police_Station,Accident_DateTime,Latitude,Longitude,Road_Name,Road_Classification,Severity,No_of_Vehicles,Drivers_Killed,Drivers_Grievous_Injury,Drivers_Minor_Injury,Passengers_Killed,Passengers_Grievous_Injury,Passengers_Minor_Injury,Pedestrians_Killed,Pedestrians_Grievous_Injury,Pedestrians_Minor_Injury,Collision_Type,Collision_Feature,Weather_Condition,Light_Condition,Visibility,Traffic_Violation,Date,Year,Month,Hour,DayOfWeek,Month_Name,Severity_Score,Total_Killed,Total_Injured,Time_Category,DBSCAN_Cluster
ACC01079,Junagadh,Porbandar PS,2022-02-26 12:48:00,24.309058,72.448305,Airport Road,National Highway,Grievous,1,0,0,2,0,1,2,0,1,1,Single Vehicle,Speed Breaker,Rainy,Night - Street Light On,Poor,Wrong Side Driving,2022-02-26,2022,2,12,Saturday,Feb,2,0,7,Afternoon,86
ACC01080,Ahmedabad,Chandkheda PS,2024-07-20 09:28:00,20.495362,70.530754,Ring Road,District Road,Minor,1,0,0,2,0,0,1,0,0,0,Rear-End,Speed Breaker,Rainy,Night - No Street Light,Poor,Drunk Driving,2024-07-20,2024,7,9,Saturday,Jul,1,0,3,Morning,26
ACC01081,Anand,Petlad PS,2021-03-29 21:08:00,24.290662,69.244778,NH-48,Urban Road,Minor,3,0,0,1,0,0,1,0,0,0,Pedestrian Hit,Speed Breaker,Cloudy,Dawn/Dusk,Unknown,Over Speeding,2021-03-29,2021,3,21,Monday,Mar,1,0,2,Evening,61
ACC01082,Junagadh,Junagadh City PS,2023-02-13 08:16:00,23.342059,68.32026,NH-27,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Rollover,Bridge,Foggy,Night - Street Light On,Poor,Unknown,2023-02-13,2023,2,8,Monday,Feb,0,0,0,Morning,50
ACC01083,Anand,Khambhat PS,2021-03-29 11:07:00,23.178683,68.952824,SH-6,District Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Head-On,Bridge,Cloudy,Night - Street Light On,Unknown,Signal Jumping,2021-03-29,2021,3,11,Monday,Mar,0,0,0,Morning,50
ACC01084,Gandhinagar,Mansa PS,2024-10-17 08:29:00,23.572898,70.097028,SH-6,District Road,Fatal,3,2,0,0,2,2,2,0,1,1,Head-On,Speed Breaker,Clear,Dawn/Dusk,Unknown,No Seatbelt,2024-10-17,2024,10,8,Thursday,Oct,3,4,6,Morning,9
ACC01085,Gandhinagar,Mansa PS,2022-12-20 03:54:00,23.923328,71.487117,Bypass Road,Urban Road,Grievous,4,0,3,2,0,0,0,0,1,1,Rear-End,Straight Road,Cloudy,Night - No Street Light,Moderate,Over Speeding,2022-12-20,2022,12,3,Tuesday,Dec,2,0,7,Night,7
ACC01086,Surat,Katargam PS,2022-09-17 06:37:00,22.5045,71.208531,Airport Road,Urban Road,Fatal,4,1,1,0,1,0,0,1,0,0,Hit & Run,Pothole Area,Foggy,Night - Street Light On,Moderate,Wrong Side Driving,2022-09-17,2022,9,6,Saturday,Sep,3,3,1,Morning,5
ACC01087,Bhavnagar,Bhavnagar City PS,2022-12-16 06:32:00,24.117399,69.273625,NH-53,National Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Hit & Run,Junction/Intersection,Rainy,Daylight,Poor,Drunk Driving,2022-12-16,2022,12,6,Friday,Dec,0,0,0,Morning,50
ACC01088,Rajkot,Rajkot Central PS,2024-06-05 01:46:00,22.170967,69.791745,SH-14,State Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Head-On,Unknown,Unknown,Dawn/Dusk,Poor,Drunk Driving,2024-06-05,2024,6,1,Wednesday,Jun,0,0,0,Night,1
ACC01089,Vadodara,Waghodiya PS,2023-01-31 07:53:00,20.446303,72.601898,SH-14,State Highway,Minor,4,0,0,1,0,0,2,0,0,1,Head-On,Curve,Rainy,Night - No Street Light,Unknown,Over Speeding,2023-01-31,2023,1,7,Tuesday,Jan,1,0,4,Morning,-1
ACC01090,Gandhinagar,Dehgam PS,2023-04-14 06:11:00,20.459392,69.980848,NH-53,Urban Road,Minor,1,0,0,1,0,0,2,0,0,0,Rear-End,Junction/Intersection,Unknown,Night - Street Light On,Moderate,No Seatbelt,2023-04-14,2023,4,6,Friday,Apr,1,0,3,Morning,24
ACC01091,Surat,Katargam PS,2022-09-18 12:33:00,23.262694,71.091814,NH-53,State Highway,Grievous,1,0,3,0,0,0,1,0,1,1,Rollover,Pothole Area,Unknown,Night - Street Light On,Good,Signal Jumping,2022-09-18,2022,9,12,Sunday,Sep,2,0,6,Afternoon,9
ACC01092,Vadodara,Sayajigunj PS,2024-03-15 11:12:00,22.601026,70.235474,Bypass Road,National Highway,Grievous,3,0,1,2,0,1,0,0,1,0,Rollover,Straight Road,Clear,Dawn/Dusk,Moderate,Signal Jumping,2024-03-15,2024,3,11,Friday,Mar,2,0,5,Morning,-1
ACC01093,Ahmedabad,Maninagar PS,2021-03-12 20:28:00,20.530211,73.221881,Industrial Road,Urban Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Head-On,Bridge,Clear,Dawn/Dusk,Unknown,Signal Jumping,2021-03-12,2021,3,20,Friday,Mar,0,0,0,Evening,-1
ACC01094,Ahmedabad,Naranpura PS,2022-06-04 10:55:00,23.65798,73.091787,Bypass Road,Urban Road,Minor,3,0,0,2,0,0,0,0,0,1,Head-On,Speed Breaker,Clear,Dawn/Dusk,Good,Overloading,2022-06-04,2022,6,10,Saturday,Jun,1,0,3,Morning,-1
ACC01095,Surat,Katargam PS,2022-04-07 09:18:00,24.381098,70.371439,NH-27,Urban Road,Minor,3,0,0,1,0,0,0,0,0,0,Single Vehicle,Curve,Foggy,Night - Street Light On,Moderate,Unknown,2022-04-07,2022,4,9,Thursday,Apr,1,0,1,Morning,46
ACC01096,Bhavnagar,Talaja PS,2022-09-17 23:52:00,23.975822,70.467714,NH-48,State Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Rear-End,Bridge,Unknown,Night - No Street Light,Poor,Drunk Driving,2022-09-17,2022,9,23,Saturday,Sep,0,0,0,Night,23
ACC01097,Vadodara,Manjalpur PS,2023-04-18 02:41:00,23.864369,68.251871,City Road,Urban Road,Minor,4,0,0,1,0,0,0,0,0,0,Rear-End,Junction/Intersection,Unknown,Night - No Street Light,Poor,Drunk Driving,2023-04-18,2023,4,2,Tuesday,Apr,1,0,1,Night,99
ACC01098,Ahmedabad,Bapunagar PS,2024-09-28 03:20:00,22.570311,68.672788,NH-8,National Highway,Minor,4,0,0,3,0,0,1,0,0,1,Hit & Run,Bridge,Unknown,Night - No Street Light,Unknown,Mobile Phone Use,2024-09-28,2024,9,3,Saturday,Sep,1,0,5,Night,15
ACC01099,Vadodara,Fatehgunj PS,2023-08-08 12:03:00,22.400919,70.973975,NH-48,District Road,Damage Only,0,0,0,0,0,0,0,0,0,0,Rollover,Bridge,Unknown,Daylight,Good,Unknown,2023-08-08,2023,8,12,Tuesday,Aug,0,0,0,Afternoon,5
ACC01100,Mehsana,Visnagar PS,2024-06-23 18:08:00,21.483567,71.699068,Expressway,District Road,Grievous,3,0,2,0,0,1,2,0,1,1,Pedestrian Hit,Flyover,Rainy,Dawn/Dusk,Moderate,Wrong Side Driving,2024-06-23,2024,6,18,Sunday,Jun,2,0,7,Evening,34
ACC01101,Mehsana,Mehsana City PS,2023-10-30 05:07:00,24.541135,69.828223,NH-53,Rural Road,Fatal,0,2,1,0,2,0,1,0,0,0,Rear-End,Straight Road,Rainy,Daylight,Moderate,Wrong Side Driving,2023-10-30,2023,10,5,Monday,Oct,3,4,2,Night,-1
ACC01102,Surat,Udhna PS,2021-02-12 00:35:00,21.243867,72.600199,Ring Road,State Highway,Fatal,1,0,0,1,1,2,0,0,1,0,Hit & Run,Straight Road,Hazy,Daylight,Good,Unknown,2021-02-12,2021,2,0,Friday,Feb,3,1,4,Night,19
ACC01103,Bhavnagar,Sihor PS,2022-04-27 04:43:00,24.395567,71.766425,Airport Road,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Bridge,Unknown,Daylight,Unknown,Over Speeding,2022-04-27,2022,4,4,Wednesday,Apr,0,0,0,Night,18
ACC01104,Gandhinagar,Dehgam PS,2021-06-18 17:27:00,21.286861,68.419172,Industrial Road,State Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Speed Breaker,Hazy,Night - No Street Light,Moderate,Wrong Side Driving,2021-06-18,2021,6,17,Friday,Jun,0,0,0,Afternoon,20
ACC01105,Ahmedabad,Naranpura PS,2022-05-16 14:05:00,22.5076,68.682542,Industrial Road,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Rollover,Pothole Area,Foggy,Night - No Street Light,Moderate,Unknown,2022-05-16,2022,5,14,Monday,May,0,0,0,Afternoon,15
ACC01106,Vadodara,Sayajigunj PS,2022-01-23 20:16:00,23.157761,69.381756,NH-8,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Rear-End,Bridge,Clear,Dawn/Dusk,Poor,No Seatbelt,2022-01-23,2022,1,20,Sunday,Jan,0,0,0,Evening,50
ACC01107,Gandhinagar,Dehgam PS,2024-12-12 08:55:00,22.131437,68.70159,Airport Road,National Highway,Damage Only,0,0,0,0,0,0,0,0,0,0,Rear-End,Pothole Area,Unknown,Daylight,Moderate,Unknown,2024-12-12,2024,12,8,Thursday,Dec,0,0,0,Morning,-1
ACC01108,Junagadh,Keshod PS,2021-10-10 20:14:00,22.843732,74.19932,NH-53,Urban Road,Grievous,3,0,2,0,0,1,0,0,1,0,Hit & Run,Speed Breaker,Foggy,Daylight,Unknown,Mobile Phone Use,2021-10-10,2021,10,20,Sunday,Oct,2,0,4,Evening,-1
ACC01110,Bharuch,Amod PS,2021-02-06 09:42:00,21.928881,68.483243,Industrial Road,Urban Road,Fatal,0,0,1,0,2,0,0,0,0,0,Rear-End,Junction/Intersection,Cloudy,Dawn/Dusk,Good,Over Speeding,2021-02-06,2021,2,9,Saturday,Feb,3,2,1,Morning,55
ACC01111,Rajkot,Mavdi PS,2024-03-08 23:59:00,20.415761,68.285,SH-14,Urban Road,Minor,2,0,0,3,0,0,1,0,0,1,Rollover,Straight Road,Cloudy,Dawn/Dusk,Unknown,No Helmet,2024-03-08,2024,3,23,Friday,Mar,1,0,5,Night,-1
ACC01112,Anand,Anand City PS,2022-09-18 20:11:00,24.600959,69.478207,City Road,National Highway,Grievous,1,0,2,1,0,2,2,0,1,0,Side Impact,Straight Road,Clear,Daylight,Poor,Wrong Side Driving,2022-09-18,2022,9,20,Sunday,Sep,2,0,8,Evening,4
ACC01113,Mehsana,Unjha PS,2022-06-16 07:22:00,22.040536,70.681944,NH-53,National Highway,Minor,2,0,0,2,0,0,1,0,0,0,Rear-End,Flyover,Clear,Night - Street Light On,Unknown,Unknown,2022-06-16,2022,6,7,Thursday,Jun,1,0,3,Morning,-1
ACC01114,Junagadh,Porbandar PS,2023-05-07 22:51:00,21.714979,70.621193,NH-53,State Highway,Minor,4,0,0,3,0,0,1,0,0,1,Pedestrian Hit,Straight Road,Hazy,Dawn/Dusk,Unknown,Unknown,2023-05-07,2023,5,22,Sunday,May,1,0,5,Night,43
ACC01115,Mehsana,Kadi PS,2021-06-14 21:10:00,23.039915,68.329946,NH-27,State Highway,Grievous,2,0,2,0,0,0,1,0,0,1,Pedestrian Hit,Speed Breaker,Hazy,Dawn/Dusk,Poor,Signal Jumping,2021-06-14,2021,6,21,Monday,Jun,2,0,4,Evening,15
ACC01116,Gandhinagar,Kalol PS,2023-02-14 17:09:00,20.793753,72.114349,SH-41,Urban Road,Fatal,2,0,2,1,1,0,0,1,1,0,Side Impact,Flyover,Foggy,Night - Street Light On,Poor,Mobile Phone Use,2023-02-14,2023,2,17,Tuesday,Feb,3,2,4,Afternoon,-1
ACC01117,Rajkot,Bhaktinagar PS,2024-02-02 02:33:00,21.245757,70.802917,SH-14,Rural Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Rear-End,Speed Breaker,Foggy,Night - Street Light On,Good,Unknown,2024-02-02,2024,2,2,Friday,Feb,0,0,0,Night,-1
ACC01119,Ahmedabad,Maninagar PS,2022-05-22 00:07:00,20.334405,74.09169,Ring Road,Urban Road,Grievous,4,0,1,0,0,0,0,0,0,0,Head-On,Curve,Cloudy,Night - Street Light On,Good,Unknown,2022-05-22,2022,5,0,Sunday,May,2,0,1,Night,65
ACC01120,Ahmedabad,Bapunagar PS,2023-07-04 17:52:00,22.880198,68.605146,NH-8,National Highway,Grievous,1,0,1,0,0,1,2,0,1,0,Side Impact,Unknown,Clear,Night - Street Light On,Poor,Overloading,2023-07-04,2023,7,17,Tuesday,Jul,2,0,5,Afternoon,15
ACC01121,Junagadh,Porbandar PS,2021-04-04 23:06:00,23.585284,69.080205,SH-20,Urban Road,Fatal,3,2,0,1,1,0,2,1,0,0,Single Vehicle,Flyover,Clear,Night - No Street Light,Good,Unknown,2021-04-04,2021,4,23,Sunday,Apr,3,4,3,Night,50
ACC01122,Mehsana,Visnagar PS,2022-04-03 10:33:00,20.649147,69.148747,Airport Road,District Road,Damage Only,0,0,0,0,0,0,0,0,0,0,Single Vehicle,Bridge,Hazy,Daylight,Unknown,Signal Jumping,2022-04-03,2022,4,10,Sunday,Apr,0,0,0,Morning,-1
ACC01123,Bhavnagar,Bhavnagar City PS,2022-04-10 14:07:00,20.586605,72.448634,NH-27,Urban Road,Minor,4,0,0,2,0,0,1,0,0,1,Pedestrian Hit,Flyover,Rainy,Night - Street Light On,Moderate,Unknown,2022-04-10,2022,4,14,Sunday,Apr,1,0,4,Afternoon,88
ACC01124,Ahmedabad,Bapunagar PS,2022-02-10 15:21:00,20.285465,71.625847,NH-27,National Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Head-On,Junction/Intersection,Hazy,Daylight,Poor,No Helmet,2022-02-10,2022,2,15,Thursday,Feb,0,0,0,Afternoon,0
ACC01125,Junagadh,Junagadh City PS,2021-01-31 05:41:00,24.093382,72.938604,SH-6,District Road,Fatal,4,2,1,1,1,1,2,1,1,0,Hit & Run,Curve,Clear,Dawn/Dusk,Good,No Seatbelt,2021-01-31,2021,1,5,Sunday,Jan,3,4,6,Night,29
ACC01126,Mehsana,Visnagar PS,2021-05-16 13:39:00,21.231176,73.860661,SH-20,National Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Single Vehicle,Curve,Clear,Night - No Street Light,Good,Drunk Driving,2021-05-16,2021,5,13,Sunday,May,0,0,0,Afternoon,-1
ACC01127,Gandhinagar,Sector 7 PS,2023-03-07 02:00:00,20.144372,68.39245,SH-41,Urban Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Single Vehicle,Junction/Intersection,Rainy,Night - No Street Light,Moderate,Drunk Driving,2023-03-07,2023,3,2,Tuesday,Mar,0,0,0,Night,100
ACC01128,Bhavnagar,Sihor PS,2022-08-14 17:54:00,20.403409,69.998995,NH-27,Urban Road,Minor,1,0,0,1,0,0,0,0,0,1,Single Vehicle,Flyover,Clear,Daylight,Poor,Wrong Side Driving,2022-08-14,2022,8,17,Sunday,Aug,1,0,2,Afternoon,24
ACC01129,Ahmedabad,Bodakdev PS,2023-09-03 23:23:00,23.385812,72.499201,Ring Road,District Road,Minor,1,0,0,1,0,0,0,0,0,1,Single Vehicle,Curve,Unknown,Night - No Street Light,Moderate,Mobile Phone Use,2023-09-03,2023,9,23,Sunday,Sep,1,0,2,Night,77
ACC01130,Surat,Udhna PS,2022-07-20 15:26:00,24.670675,73.267656,Industrial Road,State Highway,Minor,3,0,0,2,0,0,2,0,0,0,Pedestrian Hit,Straight Road,Foggy,Dawn/Dusk,Moderate,Unknown,2022-07-20,2022,7,15,Wednesday,Jul,1,0,4,Afternoon,63
ACC01131,Vadodara,Gotri PS,2021-06-06 14:58:00,23.813028,71.831335,NH-8,Urban Road,Minor,4,0,0,3,0,0,0,0,0,1,Rollover,Straight Road,Foggy,Night - No Street Light,Poor,Signal Jumping,2021-06-06,2021,6,14,Sunday,Jun,1,0,4,Afternoon,7
ACC01132,Vadodara,Fatehgunj PS,2023-02-25 00:09:00,21.446506,73.408228,SH-20,Urban Road,Minor,3,0,0,1,0,0,1,0,0,0,Pedestrian Hit,Flyover,Cloudy,Dawn/Dusk,Moderate,Over Speeding,2023-02-25,2023,2,0,Saturday,Feb,1,0,2,Night,57
ACC01133,Surat,Adajan PS,2022-02-21 01:52:00,20.663514,69.760519,City Road,District Road,Minor,1,0,0,2,0,0,1,0,0,1,Hit & Run,Pothole Area,Rainy,Dawn/Dusk,Good,Wrong Side Driving,2022-02-21,2022,2,1,Monday,Feb,1,0,4,Night,95
ACC01134,Rajkot,Bhaktinagar PS,2021-02-02 05:56:00,23.878155,71.270506,SH-20,District Road,Minor,2,0,0,2,0,0,1,0,0,1,Single Vehicle,Curve,Cloudy,Daylight,Moderate,Unknown,2021-02-02,2021,2,5,Tuesday,Feb,1,0,4,Night,11
ACC01135,Junagadh,Porbandar PS,2021-10-30 14:11:00,23.935965,70.926778,Ring Road,State Highway,Minor,4,0,0,1,0,0,2,0,0,0,Side Impact,Bridge,Unknown,Dawn/Dusk,Moderate,Signal Jumping,2021-10-30,2021,10,14,Saturday,Oct,1,0,3,Afternoon,23
ACC01136,Bharuch,Ankleshwar PS,2024-01-29 12:30:00,20.736471,69.472695,Airport Road,National Highway,Grievous,1,0,3,1,0,1,2,0,0,0,Hit & Run,Flyover,Cloudy,Daylight,Unknown,Unknown,2024-01-29,2024,1,12,Monday,Jan,2,0,7,Afternoon,67
ACC01138,Bharuch,Ankleshwar PS,2024-10-28 20:47:00,22.171066,71.251207,Bypass Road,Rural Road,Minor,1,0,0,1,0,0,2,0,0,1,Hit & Run,Junction/Intersection,Foggy,Night - Street Light On,Unknown,Drunk Driving,2024-10-28,2024,10,20,Monday,Oct,1,0,4,Evening,32
ACC01139,Vadodara,Fatehgunj PS,2023-09-04 06:55:00,23.951549,69.399325,NH-48,Urban Road,Minor,1,0,0,2,0,0,1,0,0,1,Single Vehicle,Pothole Area,Rainy,Dawn/Dusk,Good,Drunk Driving,2023-09-04,2023,9,6,Monday,Sep,1,0,4,Morning,50
ACC01140,Anand,Petlad PS,2021-09-05 15:06:00,20.363148,71.985765,Airport Road,District Road,Fatal,3,0,0,0,0,0,0,1,0,0,Side Impact,Junction/Intersection,Hazy,Dawn/Dusk,Moderate,Over Speeding,2021-09-05,2021,9,15,Sunday,Sep,3,1,0,Afternoon,10
ACC01141,Vadodara,Manjalpur PS,2024-03-10 17:00:00,24.604772,72.375232,SH-14,State Highway,Grievous,4,0,1,0,0,1,0,0,1,0,Hit & Run,Straight Road,Cloudy,Daylight,Good,Overloading,2024-03-10,2024,3,17,Sunday,Mar,2,0,3,Afternoon,86
ACC01142,Surat,Varachha PS,2024-11-04 00:02:00,21.012109,73.361324,NH-53,District Road,Fatal,2,2,0,1,1,0,2,1,0,0,Side Impact,Bridge,Hazy,Night - Street Light On,Good,Overloading,2024-11-04,2024,11,0,Monday,Nov,3,4,3,Night,-1
ACC01143,Anand,Khambhat PS,2022-06-17 01:10:00,22.932598,74.315836,SH-20,National Highway,Grievous,2,0,1,1,0,0,2,0,0,0,Head-On,Curve,Unknown,Night - Street Light On,Moderate,Overloading,2022-06-17,2022,6,1,Friday,Jun,2,0,4,Night,-1
ACC01144,Anand,Vallabh Vidyanagar PS,2022-12-14 20:03:00,23.653059,68.474848,SH-41,Rural Road,Grievous,2,0,3,2,0,1,1,0,1,0,Hit & Run,Bridge,Cloudy,Night - No Street Light,Moderate,Overloading,2022-12-14,2022,12,20,Wednesday,Dec,2,0,8,Evening,50
ACC01145,Gandhinagar,Dehgam PS,2024-07-07 18:23:00,23.424815,71.540629,SH-14,District Road,Grievous,1,0,1,0,0,0,2,0,0,0,Pedestrian Hit,Unknown,Unknown,Dawn/Dusk,Poor,No Seatbelt,2024-07-07,2024,7,18,Sunday,Jul,2,0,3,Evening,11
ACC01146,Bhavnagar,Bhavnagar City PS,2021-12-06 05:49:00,21.808457,69.985546,SH-41,District Road,Grievous,2,0,1,1,0,0,0,0,0,0,Rear-End,Junction/Intersection,Foggy,Daylight,Moderate,Signal Jumping,2021-12-06,2021,12,5,Monday,Dec,2,0,2,Night,1
ACC01147,Vadodara,Fatehgunj PS,2023-01-03 02:02:00,21.821502,70.187724,SH-41,State Highway,Minor,1,0,0,1,0,0,1,0,0,1,Head-On,Pothole Area,Rainy,Night - No Street Light,Poor,No Helmet,2023-01-03,2023,1,2,Tuesday,Jan,1,0,3,Night,-1
ACC01148,Rajkot,Bhaktinagar PS,2022-02-01 07:12:00,21.454899,73.890559,Industrial Road,National Highway,Fatal,2,0,0,1,0,2,0,1,1,0,Hit & Run,Flyover,Hazy,Daylight,Poor,Unknown,2022-02-01,2022,2,7,Tuesday,Feb,3,1,4,Morning,71
ACC01149,Bharuch,Amod PS,2023-03-16 10:58:00,22.86526,68.455584,NH-53,State Highway,Fatal,3,2,0,0,1,1,0,1,1,0,Rear-End,Bridge,Rainy,Daylight,Unknown,Overloading,2023-03-16,2023,3,10,Thursday,Mar,3,4,2,Morning,15
ACC01150,Ahmedabad,Bapunagar PS,2022-02-21 14:21:00,23.765417,69.239112,Bypass Road,National Highway,Grievous,2,0,2,1,0,1,1,0,1,0,Head-On,Straight Road,Cloudy,Night - No Street Light,Moderate,No Seatbelt,2022-02-21,2022,2,14,Monday,Feb,2,0,6,Afternoon,50
ACC01151,Gandhinagar,Kalol PS,2021-07-30 04:44:00,22.95573,73.194505,SH-6,Urban Road,Minor,2,0,0,2,0,0,0,0,0,0,Head-On,Unknown,Hazy,Night - Street Light On,Poor,No Helmet,2021-07-30,2021,7,4,Friday,Jul,1,0,2,Night,101
ACC01153,Vadodara,Waghodiya PS,2023-08-13 19:08:00,23.509745,69.06595,NH-27,Rural Road,Grievous,2,0,1,2,0,2,1,0,1,1,Rollover,Pothole Area,Foggy,Night - No Street Light,Good,Unknown,2023-08-13,2023,8,19,Sunday,Aug,2,0,8,Evening,50
ACC01154,Surat,Adajan PS,2023-10-07 20:24:00,21.012062,69.577212,NH-53,National Highway,Minor,1,0,0,1,0,0,1,0,0,1,Rollover,Speed Breaker,Cloudy,Night - No Street Light,Good,No Helmet,2023-10-07,2023,10,20,Saturday,Oct,1,0,3,Evening,45
ACC01155,Junagadh,Veraval PS,2023-06-07 08:03:00,21.6343,73.041644,Expressway,National Highway,Grievous,0,0,2,0,0,0,0,0,1,1,Rollover,Flyover,Unknown,Night - Street Light On,Poor,No Seatbelt,2023-06-07,2023,6,8,Wednesday,Jun,2,0,4,Morning,19
ACC01156,Mehsana,Unjha PS,2024-09-10 18:49:00,21.50366,73.014879,SH-41,District Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Side Impact,Straight Road,Hazy,Dawn/Dusk,Moderate,Unknown,2024-09-10,2024,9,18,Tuesday,Sep,0,0,0,Evening,19
ACC01157,Vadodara,Fatehgunj PS,2022-12-19 00:48:00,20.943415,72.281236,City Road,District Road,Minor,3,0,0,1,0,0,2,0,0,0,Hit & Run,Junction/Intersection,Cloudy,Night - Street Light On,Unknown,Wrong Side Driving,2022-12-19,2022,12,0,Monday,Dec,1,0,3,Night,12
ACC01158,Ahmedabad,Maninagar PS,2021-11-29 07:59:00,21.422378,71.842336,NH-8,Rural Road,Fatal,1,0,1,0,1,0,1,1,1,1,Head-On,Pothole Area,Cloudy,Dawn/Dusk,Moderate,Overloading,2021-11-29,2021,11,7,Monday,Nov,3,2,4,Morning,-1
ACC01159,Rajkot,Mavdi PS,2021-05-17 15:53:00,20.280955,71.971496,NH-48,State Highway,Grievous,2,0,0,0,0,1,1,0,0,0,Single Vehicle,Speed Breaker,Rainy,Night - Street Light On,Poor,Wrong Side Driving,2021-05-17,2021,5,15,Monday,May,2,0,2,Afternoon,10
ACC01160,Bhavnagar,Sihor PS,2023-02-22 00:44:00,24.539416,69.004467,Bypass Road,State Highway,Minor,4,0,0,1,0,0,1,0,0,1,Single Vehicle,Unknown,Cloudy,Night - No Street Light,Unknown,Drunk Driving,2023-02-22,2023,2,0,Wednesday,Feb,1,0,3,Night,4
ACC01162,Rajkot,Rajkot Central PS,2022-02-26 06:50:00,20.157182,71.988474,SH-14,District Road,Grievous,4,0,2,1,0,0,1,0,1,0,Single Vehicle,Bridge,Foggy,Night - Street Light On,Moderate,Drunk Driving,2022-02-26,2022,2,6,Saturday,Feb,2,0,5,Morning,10
ACC01163,Vadodara,Manjalpur PS,2023-08-21 21:57:00,21.765256,73.734062,NH-8,Urban Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Head-On,Pothole Area,Rainy,Night - No Street Light,Poor,Signal Jumping,2023-08-21,2023,8,21,Monday,Aug,0,0,0,Evening,71
ACC01164,Gandhinagar,Kalol PS,2021-05-23 15:20:00,20.560399,68.224569,NH-27,Urban Road,Fatal,2,0,1,0,0,1,1,1,0,1,Pedestrian Hit,Speed Breaker,Hazy,Night - Street Light On,Moderate,Mobile Phone Use,2021-05-23,2021,5,15,Sunday,May,3,1,4,Afternoon,102
ACC01165,Mehsana,Unjha PS,2022-03-25 08:22:00,21.642109,73.290663,Industrial Road,District Road,Fatal,3,2,1,0,0,2,2,1,1,0,Side Impact,Flyover,Clear,Night - Street Light On,Poor,Mobile Phone Use,2022-03-25,2022,3,8,Friday,Mar,3,3,6,Morning,-1
ACC01166,Mehsana,Unjha PS,2022-02-10 16:27:00,21.324614,74.269293,NH-48,State Highway,Fatal,2,0,1,0,1,2,2,1,0,0,Rollover,Speed Breaker,Foggy,Night - No Street Light,Unknown,Mobile Phone Use,2022-02-10,2022,2,16,Thursday,Feb,3,2,5,Afternoon,83
ACC01167,Bhavnagar,Sihor PS,2023-09-04 17:04:00,22.065769,73.432509,City Road,District Road,Minor,2,0,0,2,0,0,0,0,0,1,Hit & Run,Junction/Intersection,Rainy,Dawn/Dusk,Poor,Mobile Phone Use,2023-09-04,2023,9,17,Monday,Sep,1,0,3,Afternoon,-1
ACC01168,Anand,Anand City PS,2024-01-16 14:53:00,24.03824,69.715365,Ring Road,National Highway,Grievous,1,0,3,1,0,2,1,0,1,0,Pedestrian Hit,Pothole Area,Cloudy,Night - Street Light On,Unknown,Unknown,2024-01-16,2024,1,14,Tuesday,Jan,2,0,8,Afternoon,-1
ACC01169,Junagadh,Manavadar PS,2024-03-15 01:03:00,22.286739,71.734247,NH-27,District Road,Grievous,4,0,2,0,0,1,0,0,1,1,Head-On,Junction/Intersection,Foggy,Daylight,Unknown,Unknown,2024-03-15,2024,3,1,Friday,Mar,2,0,5,Night,32
ACC01170,Surat,Varachha PS,2021-03-16 07:45:00,21.328242,71.307935,SH-6,National Highway,Minor,4,0,0,3,0,0,0,0,0,0,Head-On,Pothole Area,Cloudy,Night - Street Light On,Good,No Seatbelt,2021-03-16,2021,3,7,Tuesday,Mar,1,0,3,Morning,-1
ACC01171,Vadodara,Fatehgunj PS,2023-05-12 13:56:00,24.291633,72.98944,Industrial Road,Urban Road,Fatal,3,2,1,1,2,2,0,0,0,1,Head-On,Bridge,Hazy,Dawn/Dusk,Poor,Wrong Side Driving,2023-05-12,2023,5,13,Friday,May,3,4,5,Afternoon,-1
ACC01172,Gandhinagar,Sector 7 PS,2024-11-27 16:44:00,23.999959,74.320692,NH-48,National Highway,Grievous,3,0,1,2,0,0,0,0,0,1,Single Vehicle,Flyover,Unknown,Night - No Street Light,Good,Unknown,2024-11-27,2024,11,16,Wednesday,Nov,2,0,4,Afternoon,54
ACC01173,Gandhinagar,Dehgam PS,2023-05-16 22:48:00,24.075865,70.889526,Ring Road,Rural Road,Minor,1,0,0,2,0,0,0,0,0,0,Hit & Run,Flyover,Clear,Daylight,Unknown,Signal Jumping,2023-05-16,2023,5,22,Tuesday,May,1,0,2,Night,23
